event_id,timestamp,username,source_ip,destination_host,event_type,login_status,device_id,login_hour,privilege_level,new_device,mfa_event,process_name,failed_login_count,unique_host_count,unique_ip_count,login_frequency,remote_login,privilege_escalation,credential_access,scenario,label,is_sensitive_host,is_dc_access,event_type_code,user_avg_login_hour,hour_deviation,time_since_last_event_min,failed_success_ratio,triggered_rules,rule_count,rule_score,anomaly_score,anomaly_prediction,is_anomaly,ml_tier
EVT-003581,2024-01-11 10:00:36,employee03,10.20.0.4,file-server-01,server_access,,DEV-1003,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,16.0,0.0,,0.0,0.0,-0.095991,1,0,none
EVT-003582,2024-01-11 10:01:23,employee09,10.20.0.10,file-server-01,file_access,,DEV-1009,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,12.4,0.0,,0.0,0.0,-0.124009,1,0,none
EVT-003583,2024-01-11 10:01:28,employee29,10.20.0.30,hr-portal,server_access,,DEV-1029,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,11.0,0.0,,0.0,0.0,-0.094917,1,0,none
EVT-003584,2024-01-11 10:01:51,employee35,10.20.0.36,file-server-01,server_access,,DEV-1035,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,16.93,0.0,,0.0,0.0,-0.085712,1,0,none
EVT-003585,2024-01-11 10:02:25,employee13,10.20.0.14,file-server-01,email_access,,DEV-1013,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,14.0,0.0,,0.0,0.0,-0.11953,1,0,none
EVT-003586,2024-01-11 10:02:49,employee06,10.20.0.7,hr-portal,email_access,,DEV-1006,10,user,0,none,,0,2,1,3,0,0,0,normal,0,0,0,2,8.0,2.0,2.87,0.0,,0.0,0.0,-0.044763,1,0,none
EVT-003587,2024-01-11 10:03:51,employee25,10.20.0.26,hr-portal,file_access,,DEV-1025,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,11.0,0.0,,0.0,0.0,-0.141629,1,0,none
EVT-003588,2024-01-11 10:03:55,employee35,10.20.0.36,vpn-gateway,logout,,DEV-1035,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,2.07,0.0,,0.0,0.0,-0.106172,1,0,none
EVT-003589,2024-01-11 10:03:59,employee09,10.20.0.10,mail-server-01,server_access,,DEV-1009,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,2.6,0.0,,0.0,0.0,-0.035674,1,0,none
EVT-003590,2024-01-11 10:04:20,employee26,10.20.0.27,vpn-gateway,login,success,DEV-1026,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1284.12,0.0,,0.0,0.0,-0.100302,1,0,none
EVT-003591,2024-01-11 10:04:52,employee01,10.20.0.2,hr-portal,email_access,,DEV-1001,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,13.0,0.0,,0.0,0.0,-0.137771,1,0,none
EVT-003592,2024-01-11 10:06:05,employee19,10.20.0.20,vpn-gateway,login,success,DEV-1019,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,2867.0,0.0,,0.0,0.0,-0.006977,1,0,weak
EVT-003593,2024-01-11 10:06:18,employee11,10.20.0.12,mail-server-01,email_access,,DEV-1011,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,21.0,0.0,,0.0,0.0,-0.133863,1,0,none
EVT-003594,2024-01-11 10:06:49,employee04,10.20.0.5,vpn-gateway,logout,,DEV-1004,10,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,20.0,0.0,,0.0,0.0,-0.08633,1,0,none
EVT-003595,2024-01-11 10:06:54,employee04,10.20.0.5,vpn-gateway,login,success,DEV-1004,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,0.08,0.0,,0.0,0.0,-0.125754,1,0,none
EVT-003596,2024-01-11 10:08:11,employee06,10.20.0.7,vpn-gateway,login,success,DEV-1006,10,user,0,push,,0,2,1,4,1,0,0,normal,0,0,0,1,8.0,2.0,5.37,0.0,,0.0,0.0,0.029871,-1,1,weak
EVT-003597,2024-01-11 10:08:57,employee06,10.20.0.7,hr-portal,file_access,,DEV-1006,10,user,0,none,,0,2,1,4,0,0,0,normal,0,0,0,2,8.0,2.0,0.77,0.0,,0.0,0.0,-0.015775,1,0,weak
EVT-003598,2024-01-11 10:09:26,employee07,10.20.0.8,file-server-01,email_access,,DEV-1007,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,20.0,0.0,,0.0,0.0,-0.145838,1,0,none
EVT-003599,2024-01-11 10:10:33,employee10,10.20.0.11,vpn-gateway,login,success,DEV-1010,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1500.25,0.0,,0.0,0.0,-0.092839,1,0,none
EVT-003600,2024-01-11 10:11:23,employee09,10.20.0.10,vpn-gateway,logout,,DEV-1009,10,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,7.4,0.0,,0.0,0.0,-0.048305,1,0,none
EVT-003601,2024-01-11 10:12:01,employee18,10.20.0.19,vpn-gateway,login,success,DEV-1018,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.5,1.5,1227.5,0.0,,0.0,0.0,-0.085423,1,0,none
EVT-003602,2024-01-11 10:12:53,employee34,10.20.0.35,vpn-gateway,login,success,DEV-1034,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1401.83,0.0,,0.0,0.0,-0.099098,1,0,none
EVT-003603,2024-01-11 10:13:19,employee15,10.20.0.16,vpn-gateway,logout,,DEV-1015,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,15.0,0.0,,0.0,0.0,-0.123022,1,0,none
EVT-003604,2024-01-11 10:14:20,employee11,10.20.0.12,vpn-gateway,login,success,DEV-1011,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,8.03,0.0,,0.0,0.0,-0.043723,1,0,none
EVT-003605,2024-01-11 10:14:51,employee35,10.20.0.36,vpn-gateway,logout,,DEV-1035,10,user,0,none,,0,2,1,0,1,0,0,normal,0,0,0,1,8.0,2.0,10.93,0.0,,0.0,0.0,-0.065519,1,0,none
EVT-003606,2024-01-11 10:15:52,employee01,10.20.0.2,vpn-gateway,logout,,DEV-1001,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,11.0,0.0,,0.0,0.0,-0.124177,1,0,none
EVT-003607,2024-01-11 10:16:15,employee22,10.20.0.23,mail-server-01,server_access,,DEV-1022,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,24.0,0.0,,0.0,0.0,-0.084819,1,0,none
EVT-003608,2024-01-11 10:17:54,employee04,10.20.0.5,file-server-01,email_access,,DEV-1004,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,11.0,0.0,,0.0,0.0,-0.153243,1,0,none
EVT-003609,2024-01-11 10:17:56,employee17,10.20.0.18,vpn-gateway,login,success,DEV-1017,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,1389.77,0.0,,0.0,0.0,-0.067212,1,0,none
EVT-003610,2024-01-11 10:17:57,employee06,10.20.0.7,mail-server-01,file_access,,DEV-1006,10,user,0,none,,0,3,1,4,0,0,0,normal,0,0,0,2,8.0,2.0,9.0,0.0,,0.0,0.0,0.025792,-1,1,weak
EVT-003611,2024-01-11 10:21:09,admin02,10.30.0.2,vpn-gateway,logout,,DEV-2002,10,admin,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,27.0,0.0,,0.0,0.0,-0.140989,1,0,none
EVT-003612,2024-01-11 10:22:11,employee06,10.20.0.7,mail-server-01,server_access,,DEV-1006,10,user,0,none,,0,3,1,3,0,0,0,normal,0,0,0,4,8.0,2.0,4.23,0.0,,0.0,0.0,0.037154,-1,1,weak
EVT-003613,2024-01-11 10:23:18,employee22,10.20.0.23,vpn-gateway,login,success,DEV-1022,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,7.05,0.0,,0.0,0.0,-0.058852,1,0,none
EVT-003614,2024-01-11 10:23:28,employee29,10.20.0.30,file-server-01,file_access,,DEV-1029,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,22.0,0.0,,0.0,0.0,-0.129168,1,0,none
EVT-003615,2024-01-11 10:23:39,employee07,10.20.0.8,vpn-gateway,login,success,DEV-1007,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,14.22,0.0,,0.0,0.0,-0.049001,1,0,none
EVT-003616,2024-01-11 10:23:51,employee25,10.20.0.26,vpn-gateway,logout,,DEV-1025,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,20.0,0.0,,0.0,0.0,-0.138823,1,0,none
EVT-003617,2024-01-11 10:24:20,employee19,10.20.0.20,vpn-gateway,login,success,DEV-1019,10,user,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,18.25,0.0,,0.0,0.0,-0.068274,1,0,none
EVT-003618,2024-01-11 10:25:36,employee03,10.20.0.4,file-server-01,email_access,,DEV-1003,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,25.0,0.0,,0.0,0.0,-0.128748,1,0,none
EVT-003619,2024-01-11 10:26:20,employee26,10.20.0.27,mail-server-01,file_access,,DEV-1026,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,22.0,0.0,,0.0,0.0,-0.140927,1,0,none
EVT-003620,2024-01-11 10:26:25,employee13,10.20.0.14,file-server-01,server_access,,DEV-1013,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,24.0,0.0,,0.0,0.0,-0.044757,1,0,none
EVT-003621,2024-01-11 10:26:49,employee06,10.20.0.7,file-server-01,email_access,,DEV-1006,10,user,0,none,,0,2,1,3,0,0,0,normal,0,0,0,2,8.0,2.0,4.63,0.0,,0.0,0.0,-0.046235,1,0,none
EVT-003622,2024-01-11 10:27:01,employee18,10.20.0.19,file-server-01,server_access,,DEV-1018,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,8.5,1.5,15.0,0.0,,0.0,0.0,-0.088395,1,0,none
EVT-003623,2024-01-11 10:29:59,employee09,10.20.0.10,vpn-gateway,logout,,DEV-1009,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,18.6,0.0,,0.0,0.0,-0.14655,1,0,none
EVT-003624,2024-01-11 10:30:05,employee19,10.20.0.20,mail-server-01,server_access,,DEV-1019,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,8.0,2.0,5.75,0.0,,0.0,0.0,-0.070324,1,0,none
EVT-003625,2024-01-11 10:30:18,employee11,10.20.0.12,file-server-01,file_access,,DEV-1011,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,15.97,0.0,,0.0,0.0,-0.092376,1,0,none
EVT-003626,2024-01-11 10:30:26,employee07,10.20.0.8,vpn-gateway,logout,,DEV-1007,10,user,0,none,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,6.78,0.0,,0.0,0.0,-0.107904,1,0,none
EVT-003627,2024-01-11 10:30:28,employee29,10.20.0.30,hr-portal,server_access,,DEV-1029,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,7.0,0.0,,0.0,0.0,-0.09377,1,0,none
EVT-003628,2024-01-11 10:30:33,employee10,10.20.0.11,file-server-01,server_access,,DEV-1010,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,20.0,0.0,,0.0,0.0,-0.095251,1,0,none
EVT-003629,2024-01-11 10:31:20,employee19,10.20.0.20,file-server-01,email_access,,DEV-1019,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,1.25,0.0,,0.0,0.0,-0.043691,1,0,none
EVT-003630,2024-01-11 10:31:39,employee07,10.20.0.8,hr-portal,server_access,,DEV-1007,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,1.22,0.0,,0.0,0.0,-0.070351,1,0,none
EVT-003631,2024-01-11 10:31:41,employee25,10.20.0.26,vpn-gateway,login,success,DEV-1025,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,7.83,0.0,,0.0,0.0,-0.108474,1,0,none
EVT-003632,2024-01-11 10:32:30,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1366.0,0.0,,0.0,0.0,-0.099891,1,0,none
EVT-003633,2024-01-11 10:32:34,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,10,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1380.28,0.0,,0.0,0.0,-0.099417,1,0,none
EVT-003634,2024-01-11 10:32:53,employee38,10.20.0.39,vpn-gateway,login,success,DEV-1038,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,49.2,0.0,,0.0,0.0,-0.107643,1,0,none
EVT-003635,2024-01-11 10:33:30,employee11,10.20.0.12,vpn-gateway,login,success,DEV-1011,10,user,0,push,,0,2,1,3,1,0,0,normal,0,0,0,1,8.0,2.0,3.2,0.0,,0.0,0.0,0.013828,-1,1,weak
EVT-003636,2024-01-11 10:33:57,employee06,10.20.0.7,vpn-gateway,logout,,DEV-1006,10,user,0,none,,0,3,1,3,1,0,0,normal,0,0,0,1,8.0,2.0,7.13,0.0,,0.0,0.0,0.017308,-1,1,weak
EVT-003637,2024-01-11 10:34:22,employee16,10.20.0.17,vpn-gateway,login,success,DEV-1016,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,1453.8,0.0,,0.0,0.0,-0.062785,1,0,none
EVT-003638,2024-01-11 10:35:28,employee29,10.20.0.30,vpn-gateway,logout,,DEV-1029,10,user,0,none,,0,3,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,5.0,0.0,,0.0,0.0,-0.048117,1,0,none
EVT-003639,2024-01-11 10:35:41,employee25,10.20.0.26,file-server-01,file_access,,DEV-1025,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,4.0,0.0,,0.0,0.0,-0.131009,1,0,none
EVT-003640,2024-01-11 10:36:53,employee34,10.20.0.35,hr-portal,file_access,,DEV-1034,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,24.0,0.0,,0.0,0.0,-0.135875,1,0,none
EVT-003641,2024-01-11 10:37:20,employee11,10.20.0.12,mail-server-01,email_access,,DEV-1011,10,user,0,none,,0,3,1,3,0,0,0,normal,0,0,0,2,8.0,2.0,3.83,0.0,,0.0,0.0,0.001436,-1,1,weak
EVT-003642,2024-01-11 10:38:11,employee06,10.20.0.7,mail-server-01,email_access,,DEV-1006,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,4.23,0.0,,0.0,0.0,-0.060732,1,0,none
EVT-003643,2024-01-11 10:38:15,employee22,10.20.0.23,file-server-01,server_access,,DEV-1022,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,14.95,0.0,,0.0,0.0,-0.066644,1,0,none
EVT-003644,2024-01-11 10:39:49,employee06,10.20.0.7,vpn-gateway,logout,,DEV-1006,10,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,1.63,0.0,,0.0,0.0,-0.025745,1,0,weak
EVT-003645,2024-01-11 10:39:54,employee04,10.20.0.5,hr-portal,file_access,,DEV-1004,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,22.0,0.0,,0.0,0.0,-0.140927,1,0,none
EVT-003646,2024-01-11 10:41:39,employee07,10.20.0.8,mail-server-01,server_access,,DEV-1007,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,10.0,0.0,,0.0,0.0,-0.036864,1,0,none
EVT-003647,2024-01-11 10:42:25,employee13,10.20.0.14,hr-portal,email_access,,DEV-1013,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,16.0,0.0,,0.0,0.0,-0.147386,1,0,none
EVT-003648,2024-01-11 10:42:41,employee25,10.20.0.26,hr-portal,email_access,,DEV-1025,10,user,0,none,,0,3,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,7.0,0.0,,0.0,0.0,-0.071955,1,0,none
EVT-003649,2024-01-11 10:42:56,employee17,10.20.0.18,mail-server-01,email_access,,DEV-1017,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,25.0,0.0,,0.0,0.0,-0.115574,1,0,none
EVT-003650,2024-01-11 10:43:36,employee03,10.20.0.4,hr-portal,server_access,,DEV-1003,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,18.0,0.0,,0.0,0.0,-0.096558,1,0,none
EVT-003651,2024-01-11 10:44:30,employee12,10.20.0.13,hr-portal,server_access,,DEV-1012,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,12.0,0.0,,0.0,0.0,-0.103721,1,0,none
EVT-003652,2024-01-11 10:44:39,employee17,10.20.0.18,vpn-gateway,login,success,DEV-1017,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,1.72,0.0,,0.0,0.0,-0.036159,1,0,none
EVT-003653,2024-01-11 10:45:18,employee22,10.20.0.23,hr-portal,server_access,,DEV-1022,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,7.05,0.0,,0.0,0.0,-0.085422,1,0,none
EVT-003654,2024-01-11 10:45:30,employee05,10.20.0.6,vpn-gateway,login,success,DEV-1005,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,110.12,0.0,,0.0,0.0,-0.099607,1,0,none
EVT-003655,2024-01-11 10:45:41,employee25,10.20.0.26,file-server-01,email_access,,DEV-1025,10,user,0,none,,0,3,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,3.0,0.0,,0.0,0.0,-0.0643,1,0,none
EVT-003656,2024-01-11 10:45:56,employee17,10.20.0.18,hr-portal,file_access,,DEV-1017,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,1.28,0.0,,0.0,0.0,-0.043691,1,0,none
EVT-003657,2024-01-11 10:46:22,employee20,10.20.0.21,vpn-gateway,login,success,DEV-1020,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,113.52,0.0,,0.0,0.0,-0.118384,1,0,none
EVT-003658,2024-01-11 10:47:01,employee18,10.20.0.19,mail-server-01,file_access,,DEV-1018,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.5,1.5,20.0,0.0,,0.0,0.0,-0.142684,1,0,none
EVT-003659,2024-01-11 10:47:05,employee19,10.20.0.20,hr-portal,email_access,,DEV-1019,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,15.75,0.0,,0.0,0.0,-0.091828,1,0,none
EVT-003660,2024-01-11 10:47:34,admin01,10.30.0.1,mail-server-01,server_access,,DEV-2001,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,15.0,0.0,,0.0,0.0,-0.092673,1,0,none
EVT-003661,2024-01-11 10:47:53,employee35,10.20.0.36,vpn-gateway,login,success,DEV-1035,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,33.03,0.0,,0.0,0.0,-0.10918,1,0,none
EVT-003662,2024-01-11 10:48:20,employee11,10.20.0.12,hr-portal,email_access,,DEV-1011,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,11.0,0.0,,0.0,0.0,-0.053681,1,0,none
EVT-003663,2024-01-11 10:48:40,employee34,10.20.0.35,vpn-gateway,login,success,DEV-1034,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,11.78,0.0,,0.0,0.0,-0.054651,1,0,none
EVT-003664,2024-01-11 10:50:25,employee13,10.20.0.14,vpn-gateway,logout,,DEV-1013,10,user,0,none,,0,2,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,8.0,0.0,,0.0,0.0,-0.072111,1,0,none
EVT-003665,2024-01-11 10:50:56,employee17,10.20.0.18,file-server-01,email_access,,DEV-1017,10,user,0,none,,0,4,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,5.0,0.0,,0.0,0.0,-0.006972,1,0,weak
EVT-003666,2024-01-11 10:51:20,employee26,10.20.0.27,hr-portal,server_access,,DEV-1026,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,25.0,0.0,,0.0,0.0,-0.077181,1,0,none
EVT-003667,2024-01-11 10:51:40,employee34,10.20.0.35,file-server-01,email_access,,DEV-1034,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,3.0,0.0,,0.0,0.0,-0.076493,1,0,none
EVT-003668,2024-01-11 10:52:53,employee38,10.20.0.39,mail-server-01,email_access,,DEV-1038,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,20.0,0.0,,0.0,0.0,-0.134845,1,0,none
EVT-003669,2024-01-11 10:52:54,employee04,10.20.0.5,hr-portal,server_access,,DEV-1004,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,13.0,0.0,,0.0,0.0,-0.093269,1,0,none
EVT-003670,2024-01-11 10:53:15,employee22,10.20.0.23,vpn-gateway,logout,,DEV-1022,10,user,0,none,,0,3,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,7.95,0.0,,0.0,0.0,-0.060793,1,0,none
EVT-003671,2024-01-11 10:53:33,employee10,10.20.0.11,mail-server-01,file_access,,DEV-1010,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,23.0,0.0,,0.0,0.0,-0.137428,1,0,none
EVT-003672,2024-01-11 10:53:59,employee39,10.20.0.40,vpn-gateway,login,success,DEV-1039,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1475.98,0.0,,0.0,0.0,-0.094898,1,0,none
EVT-003673,2024-01-11 10:54:17,employee36,10.20.0.37,vpn-gateway,login,success,DEV-1036,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,119.43,0.0,,0.0,0.0,-0.099173,1,0,none
EVT-003674,2024-01-11 10:54:41,employee25,10.20.0.26,vpn-gateway,logout,,DEV-1025,10,user,0,none,,0,3,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,9.0,0.0,,0.0,0.0,-0.051899,1,0,none
EVT-003675,2024-01-11 10:55:30,employee12,10.20.0.13,hr-portal,file_access,,DEV-1012,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,11.0,0.0,,0.0,0.0,-0.142157,1,0,none
EVT-003676,2024-01-11 10:55:30,employee11,10.20.0.12,mail-server-01,email_access,,DEV-1011,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,7.17,0.0,,0.0,0.0,-0.117749,1,0,none
EVT-003677,2024-01-11 10:55:39,employee17,10.20.0.18,hr-portal,file_access,,DEV-1017,10,user,0,none,,0,4,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,4.72,0.0,,0.0,0.0,-0.006169,1,0,weak
EVT-003678,2024-01-11 10:56:11,employee06,10.20.0.7,vpn-gateway,logout,,DEV-1006,10,user,0,none,,0,1,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,16.37,0.0,,0.0,0.0,-0.097989,1,0,none
EVT-003679,2024-01-11 10:57:30,employee05,10.20.0.6,file-server-01,file_access,,DEV-1005,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,12.0,0.0,,0.0,0.0,-0.139935,1,0,none
EVT-003680,2024-01-11 10:57:59,employee39,10.20.0.40,file-server-01,file_access,,DEV-1039,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,4.0,0.0,,0.0,0.0,-0.143166,1,0,none
EVT-003681,2024-01-11 10:58:01,employee18,10.20.0.19,vpn-gateway,logout,,DEV-1018,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,8.5,1.5,11.0,0.0,,0.0,0.0,-0.131151,1,0,none
EVT-003682,2024-01-11 10:58:36,employee03,10.20.0.4,vpn-gateway,logout,,DEV-1003,10,user,0,none,,0,2,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,15.0,0.0,,0.0,0.0,-0.066821,1,0,none
EVT-003683,2024-01-11 10:59:18,employee11,10.20.0.12,vpn-gateway,logout,,DEV-1011,10,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,3.8,0.0,,0.0,0.0,-0.033547,1,0,none
EVT-003684,2024-01-11 10:59:20,employee26,10.20.0.27,vpn-gateway,logout,,DEV-1026,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,8.0,0.0,,0.0,0.0,-0.13329,1,0,none
EVT-003685,2024-01-11 10:59:20,employee19,10.20.0.20,vpn-gateway,logout,,DEV-1019,10,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,12.25,0.0,,0.0,0.0,-0.096445,1,0,none
EVT-003686,2024-01-11 10:59:22,employee16,10.20.0.17,file-server-01,server_access,,DEV-1016,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,25.0,0.0,,0.0,0.0,-0.065081,1,0,none
EVT-003687,2024-01-11 10:59:22,employee20,10.20.0.21,mail-server-01,server_access,,DEV-1020,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,13.0,0.0,,0.0,0.0,-0.100965,1,0,none
EVT-003688,2024-01-11 10:59:53,employee34,10.20.0.35,hr-portal,file_access,,DEV-1034,10,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,8.22,0.0,,0.0,0.0,-0.075394,1,0,none
EVT-003689,2024-01-11 11:01:59,employee39,10.20.0.40,hr-portal,email_access,,DEV-1039,11,user,0,none,,0,3,1,1,0,0,0,normal,0,0,0,2,9.0,2.0,4.0,0.0,,0.0,0.0,-0.051596,1,0,none
EVT-003690,2024-01-11 11:02:39,employee17,10.20.0.18,hr-portal,server_access,,DEV-1017,11,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,8.0,3.0,7.0,0.0,,0.0,0.0,-0.018641,1,0,weak
EVT-003691,2024-01-11 11:05:05,employee19,10.20.0.20,vpn-gateway,logout,,DEV-1019,11,user,0,none,,0,1,1,2,1,0,0,normal,0,0,0,1,8.0,3.0,5.75,0.0,,0.0,0.0,-0.057413,1,0,none
EVT-003692,2024-01-11 11:05:20,employee11,10.20.0.12,vpn-gateway,logout,,DEV-1011,11,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,3.0,6.03,0.0,,0.0,0.0,-0.058308,1,0,none
EVT-003693,2024-01-11 11:05:34,admin01,10.30.0.1,backup-server-01,server_access,,DEV-2001,11,admin,0,none,,0,1,1,1,0,0,0,normal,0,1,0,4,9.0,2.0,18.0,0.0,,0.0,0.0,0.053265,-1,1,strong
